Keyword,Score,NScore
estudiant,13.24118017843582,1.0
incluir,11.614288386920732,0.8473252860806451
aprenderar,11.010156269929048,0.7906308589452653
tecnica,10.627579666605111,0.7547281801258432
cubrir,9.797764386448996,0.6768546478082704
concepto,8.877158998895968,0.5904609706686363
explorar,8.675368260684959,0.5715240362095535
tema,8.429201405331169,0.5484226508478593
desarrollar,8.269975635607164,0.5334802010992117
aplicacion,7.370861384289399,0.44910334713960304
proyecto,7.033550366654571,0.4174485908811772
habilidad,6.765780706749524,0.3923199028912933
aplicar,6.652312742883418,0.38167156781909023
enfocar,6.110128739287552,0.3307906253542196
avanzado,5.962680480888706,0.3169534293056821
practico,5.856944474022126,0.30703069524093135
gestion,5.577178440730206,0.2807762145680534
abordar,5.421283156420559,0.2661463122859931
analisis,5.40271966235388,0.2644042319824626
principio,5.365925849333035,0.2609513380000495
problema,5.278365521460209,0.25273428995887703
teoria,5.078151929475369,0.23394536187006726
introducir,4.841152292958359,0.2117042688281457
fundamental,4.451851664978116,0.17517057782577294
practica,4.438749629204724,0.17394102489920688
proporcionar,4.381875222065342,0.16860367924129344
arte,4.363612791843998,0.16688985209921947
herramienta,4.30434306728744,0.16132771927148892
creacion,4.269478189670396,0.15805584511011134
estudiar,4.0531842890533705,0.13775786981056637
estudiantes,3.886039206306305,0.12207223673741036
estudio,3.824927677872676,0.11633726089609159
tambien,3.808437292940058,0.11478973031345657
desarrollo,3.755276938797147,0.10980092779877787
real,3.733553494611949,0.10776230381430901
analizar,3.3737860052831548,0.07400013303120762
trabajar,3.37020325973777,0.07366391235934716
planificacion,3.297685778692756,0.06685855152930142
uso,3.284225899047353,0.06559541695270055
enfoque,3.2791387538277967,0.06511801676842727
laboratorio,3.23068340229582,0.060570752487182855
entorno,3.180598207594472,0.05587053652168078
mejorar,3.1620281683990914,0.054127841994354164
presentacion,3.117733479870698,0.04997103271269848
diferente,3.1058304952325493,0.0488540040425105
espacio,3.101096485693134,0.048409743670744354
empresarial,3.0991868375867684,0.048230533854918545
aprender,3.0754430086362383,0.04600230803727129
campo,3.0627822337712125,0.044814164983998483
aprendizaje,3.044724128648054,0.04311951261192137
diverso,3.024016484443834,0.041176215785843684
sistema,3.010811609225498,0.03993701195138172
practicar,3.0047861478246265,0.039371556030829424
area,2.961280715880941,0.035288814074307284
aplicado,2.961194764910764,0.035280748055502964
diseno,2.89866555468988,0.02941273069143102
mas,2.8258136105658807,0.022575982368272962
artistico,2.8084540195107075,0.02094688164262648
caso,2.785428223557608,0.0187860392139908
complejo,2.71085613057425,0.011787864521623004
dato,2.697926435795251,0.010574484835436382
crear,2.6961130718872286,0.010404310754201895
produccion,2.6863307829844363,0.009486297541829947
estructura,2.667999133337497,0.007765974543021414
conocimiento,2.610154256021172,0.002337555675811065
disenar,2.606958890835624,0.0020376884885059676
estrategia,2.588991455678091,0.0003515449866162146
decision,2.585245415234378,0.0
